#{"t_start": 1760784164.8878198, "env_id": "None"}
r,l,t
-0.9,1,73.383925
-0.9,1,73.433716
-0.9,1,73.519281
-0.9,1,73.56794
-0.9,1,73.649441
-0.9,1,73.6946
-0.9,1,73.774426
-0.9,1,73.823901
-0.9,1,73.90696
-0.9,1,73.95631
-0.9,1,74.039186
-0.9,1,74.091276
-0.9,1,74.178774
-0.9,1,74.226851
-0.9,1,74.31378
-0.9,1,74.361639
-0.9,1,74.444729
-0.9,1,74.4942
-0.9,1,74.574551
-0.9,1,74.623231
-0.9,1,74.707818
-0.9,1,74.758909
-0.9,1,74.841557
-0.9,1,74.892597
-0.9,1,74.985353
-0.9,1,75.046519
-0.9,1,75.137669
-0.9,1,75.191658
-0.9,1,75.275876
-0.9,1,75.326881
-0.9,1,75.410469
-0.9,1,75.462887
-0.9,1,75.545074
-0.9,1,75.593778
-0.9,1,75.67937
-0.9,1,75.729318
-0.9,1,75.815063
-0.9,1,75.863935
-0.9,1,75.944176
-0.9,1,75.99511
-0.9,1,76.076197
-0.9,1,76.124266
-0.9,1,76.208538
-0.9,1,76.259372
-0.9,1,76.344404
-0.9,1,76.392241
-0.9,1,76.472645
-0.9,1,76.522928
-0.9,1,76.60231
-0.9,1,76.649125
-0.9,1,76.729859
-0.9,1,76.781009
-0.9,1,76.86236
-0.9,1,76.911512
-0.9,1,76.992991
-0.9,1,77.042054
-0.9,1,77.124814
-0.9,1,77.178285
-0.9,1,77.265265
-0.9,1,77.314315
-0.9,1,77.395555
-0.9,1,77.445124
-0.9,1,77.526196
-0.9,1,77.57778
-0.9,1,77.659785
-0.9,1,77.709313
-0.9,1,77.789285
-0.9,1,77.839586
-0.9,1,77.921676
-0.9,1,77.970757
-0.9,1,78.05263
-0.9,1,78.103966
-0.9,1,78.186721
-0.9,1,78.234457
-0.9,1,78.318224
-0.9,1,78.367311
-0.9,1,78.450968
-0.9,1,78.497569
-0.9,1,78.579682
-0.9,1,78.628063
-0.9,1,78.710492
-0.9,1,78.757914
-0.9,1,78.841308
-0.9,1,78.892965
-0.9,1,78.981378
-0.9,1,79.031806
-0.9,1,79.119546
-0.9,1,79.176468
-0.9,1,79.265641
-0.9,1,79.314054
-0.9,1,79.398166
-0.9,1,79.449662
-0.9,1,79.535751
-0.9,1,79.585716
-0.9,1,79.666736
-0.9,1,79.716985
-0.9,1,79.797256
-0.9,1,79.845234
-0.9,1,79.927252
-0.9,1,79.977678
-0.9,1,80.059263
-0.9,1,80.107204
-0.9,1,80.192335
-0.9,1,80.241539
-0.9,1,80.327314
-0.9,1,80.375582
-0.9,1,80.459255
-0.9,1,80.509502
-0.9,1,80.593038
-0.9,1,80.640513
-0.9,1,80.724864
-0.9,1,80.777134
-0.9,1,80.861458
-0.9,1,80.910966
-0.9,1,80.992761
-0.9,1,81.043174
-0.9,1,81.124696
-0.9,1,81.175301
-0.9,1,81.261485
-0.9,1,81.317077
-0.9,1,81.406509
-0.9,1,81.458262
-0.9,1,81.544502
-0.9,1,81.595216
-0.9,1,81.684728
-0.9,1,81.741671
-0.9,1,81.858509
-0.9,1,81.920524
-0.9,1,82.006882
-0.9,1,82.056549
-0.9,1,82.152625
-0.9,1,82.208009
-0.9,1,82.298571
-0.9,1,82.34659
-0.9,1,82.429773
-0.9,1,82.484134
-0.9,1,82.569338
-0.9,1,82.618661
-0.9,1,82.704222
-0.9,1,82.757406
-0.9,1,82.843071
-0.9,1,82.892284
-0.9,1,82.975758
-0.9,1,83.026303
-0.9,1,83.10829
-0.9,1,83.156768
-0.9,1,83.24216
-0.9,1,83.292764
-0.9,1,83.375234
-0.9,1,83.427349
-0.9,1,83.507583
-0.9,1,83.559573
-0.9,1,83.644264
-0.9,1,83.692947
-0.9,1,83.776122
-0.9,1,83.82489
-0.9,1,83.908751
-0.9,1,83.957194
-0.9,1,84.04003
-0.9,1,84.090039
-0.9,1,84.178717
-0.9,1,84.229434
-0.9,1,84.3108
-0.9,1,84.3626
-0.9,1,84.444818
-0.9,1,84.493382
-0.9,1,84.574308
-0.9,1,84.626392
-0.9,1,84.723216
-0.9,1,84.783256
-0.9,1,84.877549
-0.9,1,84.928978
-0.9,1,85.01479
-0.9,1,85.06574
-0.9,1,85.148508
-0.9,1,85.199295
-0.9,1,85.282652
-0.9,1,85.330956
-0.9,1,85.416856
-0.9,1,85.470134
-0.9,1,85.552319
-0.9,1,85.600547
-0.9,1,85.687056
-0.9,1,85.736494
-0.9,1,85.822303
-0.9,1,85.873297
-0.9,1,85.987647
-0.9,1,86.0571
-0.9,1,86.14778
-0.9,1,86.208559
-0.9,1,86.304643
-0.9,1,86.35675
-0.9,1,86.444903
-0.9,1,86.496784
-0.9,1,86.583337
-0.9,1,86.633196
-0.9,1,86.716041
-0.9,1,86.764095
-0.9,1,86.845659
-0.9,1,86.899167
-0.9,1,86.986257
-0.9,1,87.035776
-0.9,1,87.119869
-0.9,1,87.173094
-0.9,1,87.257931
-0.9,1,87.305364
-0.9,1,87.387671
-0.9,1,87.437536
-0.9,1,87.520182
-0.9,1,87.567423
-0.9,1,87.651307
-0.9,1,87.703561
-0.9,1,87.786461
-0.9,1,87.83391
-0.9,1,87.91949
-0.9,1,87.968363
-0.9,1,88.051632
-0.9,1,88.101799
-0.9,1,88.222631
-0.9,1,88.279806
-0.9,1,88.364544
-0.9,1,88.411885
-0.9,1,88.494765
-0.9,1,88.543433
-0.9,1,88.628099
-0.9,1,88.679242
-0.9,1,88.763728
-0.9,1,88.811606
-0.9,1,88.89631
-0.9,1,88.946001
-0.9,1,89.029609
-0.9,1,89.079074
-0.9,1,89.162701
-0.9,1,89.214719
-0.9,1,89.302984
-0.9,1,89.353641
-0.9,1,89.436877
-0.9,1,89.486367
-0.9,1,89.570621
-0.9,1,89.625366
-0.9,1,89.712736
-0.9,1,89.762355
-0.9,1,89.850185
-0.9,1,89.902452
-0.9,1,89.991982
-0.9,1,90.041293
-0.9,1,90.127358
-0.9,1,90.177817
-0.9,1,90.260997
-0.9,1,90.309943
-0.9,1,90.397791
-0.9,1,90.449068
-0.9,1,90.539203
-0.9,1,90.587826
-0.9,1,90.671667
-0.9,1,90.722457
-0.9,1,90.813426
-0.9,1,90.860464
-0.9,1,90.943323
-0.9,1,90.99234
-0.9,1,91.081443
-0.9,1,91.129045
-0.9,1,91.222617
-0.9,1,91.277328
-0.9,1,91.363522
-0.9,1,91.413299
-0.9,1,91.495762
-0.9,1,91.545116
-0.9,1,91.628138
-0.9,1,91.677009
-0.9,1,91.760096
-0.9,1,91.809621
-0.9,1,91.892094
-0.9,1,91.942477
-0.9,1,92.025121
-0.9,1,92.074114
-0.9,1,92.157696
-0.9,1,92.212789
-0.9,1,92.30031
-0.9,1,92.353091
-0.9,1,92.436117
-0.9,1,92.482513
-0.9,1,92.563967
-0.9,1,92.612343
-0.9,1,92.693933
-0.9,1,92.742038
-0.9,1,92.827926
-0.9,1,92.878551
-0.9,1,92.961406
-0.9,1,93.010546
-0.9,1,93.091569
-0.9,1,93.14435
-0.9,1,93.232629
-0.9,1,93.290137
-0.9,1,93.38672
-0.9,1,93.455948
-0.9,1,93.557972
-0.9,1,93.608973
-0.9,1,93.693059
-0.9,1,93.745456
-0.9,1,93.828458
-0.9,1,93.876811
-0.9,1,93.959019
-0.9,1,94.006985
-0.9,1,94.091202
-0.9,1,94.140026
-0.9,1,94.22548
-0.9,1,94.276395
-0.9,1,94.361273
-0.9,1,94.409758
-0.9,1,94.491487
-0.9,1,94.540719
-0.9,1,94.622426
-0.9,1,94.669352
-0.9,1,94.752837
-0.9,1,94.802582
-0.9,1,94.885424
-0.9,1,94.932572
-0.9,1,95.014047
-0.9,1,95.062599
-0.9,1,95.149587
-0.9,1,95.199333
-0.9,1,95.286198
-0.9,1,95.338313
-0.9,1,95.422694
-0.9,1,95.474045
-0.9,1,95.559556
-0.9,1,95.61109
-0.9,1,95.696887
-0.9,1,95.74487
-0.9,1,95.831701
-0.9,1,95.88536
-0.9,1,95.974111
-0.9,1,96.023614
-0.9,1,96.108254
-0.9,1,96.158142
-0.9,1,96.249904
-0.9,1,96.298509
-0.9,1,96.390799
-0.9,1,96.442889
-0.9,1,96.526976
-0.9,1,96.576435
-0.9,1,96.659861
-0.9,1,96.709335
-0.9,1,96.797353
-0.9,1,96.848415
-0.9,1,96.942708
-0.9,1,96.992865
-0.9,1,97.105189
-0.9,1,97.16377
-0.9,1,97.252126
-0.9,1,97.300637
-0.9,1,97.385206
-0.9,1,97.433104
-0.9,1,97.51512
-0.9,1,97.565631
-0.9,1,97.647178
-0.9,1,97.694859
-0.9,1,97.776247
-0.9,1,97.829123
-0.9,1,97.91267
-0.9,1,97.959632
-0.9,1,98.040814
-0.9,1,98.089737
-0.9,1,98.17143
-0.9,1,98.219076
-0.9,1,98.305627
-0.9,1,98.357094
-0.9,1,98.438806
-0.9,1,98.488478
-0.9,1,98.571642
-0.9,1,98.620566
-0.9,1,98.700949
-0.9,1,98.745871
-0.9,1,98.828096
-0.9,1,98.878219
-0.9,1,98.960752
-0.9,1,99.00935
-0.9,1,99.09084
-0.9,1,99.140234
-0.9,1,99.222216
-0.9,1,99.270484
-0.9,1,99.35192
-0.9,1,99.400927
-0.9,1,99.482076
-0.9,1,99.530701
-0.9,1,99.613875
-0.9,1,99.663147
-0.9,1,99.746086
-0.9,1,99.795134
-0.9,1,99.876851
-0.9,1,99.9255
-0.9,1,100.01126
-0.9,1,100.062633
-0.9,1,100.152172
-0.9,1,100.210413
-0.9,1,100.297904
-0.9,1,100.348709
-0.9,1,100.43359
-0.9,1,100.485209
-0.9,1,100.57057
-0.9,1,100.622213
-0.9,1,100.705931
-0.9,1,100.759715
-0.9,1,100.844078
-0.9,1,100.890673
-0.9,1,100.973657
-0.9,1,101.024054
-0.9,1,101.107586
-0.9,1,101.155308
-0.9,1,101.243152
-0.9,1,101.298978
-0.9,1,101.384946
-0.9,1,101.432992
-0.9,1,101.514865
-0.9,1,101.574937
-0.9,1,101.681091
-0.9,1,101.728598
-0.9,1,101.811786
-0.9,1,101.862417
-0.9,1,101.946443
-0.9,1,101.994273
-0.9,1,102.077654
-0.9,1,102.130533
-0.9,1,102.216431
-0.9,1,102.262672
-0.9,1,102.347408
-0.9,1,102.397053
-0.9,1,102.486491
-0.9,1,102.534236
-0.9,1,102.618586
-0.9,1,102.671617
-0.9,1,102.76139
-0.9,1,102.815953
-0.9,1,102.904992
-0.9,1,102.959334
-0.9,1,103.049645
-0.9,1,103.098919
-0.9,1,103.182979
-0.9,1,103.237989
-0.9,1,103.325967
-0.9,1,103.380449
-0.9,1,103.469918
-0.9,1,103.521777
-0.9,1,103.611569
-0.9,1,103.663633
-0.9,1,103.749043
-0.9,1,103.799047
-0.9,1,103.88647
-0.9,1,103.934712
-0.9,1,104.022592
-0.9,1,104.077235
-0.9,1,104.199163
-0.9,1,104.254839
-0.9,1,104.352266
-0.9,1,104.411934
-0.9,1,104.497157
-0.9,1,104.544382
-0.9,1,104.62993
-0.9,1,104.685583
-0.9,1,104.771953
-0.9,1,104.822502
-0.9,1,104.908124
-0.9,1,104.959617
-0.9,1,105.045047
-0.9,1,105.092379
-0.9,1,105.174549
-0.9,1,105.224725
-0.9,1,105.307949
-0.9,1,105.357443
-0.9,1,105.439956
-0.9,1,105.492813
-0.9,1,105.57632
-0.9,1,105.628737
-0.9,1,105.709281
-0.9,1,105.759398
-0.9,1,105.84074
-0.9,1,105.89118
-0.9,1,105.97536
-0.9,1,106.025723
-0.9,1,106.108446
-0.9,1,106.156961
-0.9,1,106.243125
-0.9,1,106.301593
-0.9,1,106.400213
-0.9,1,106.459496
-0.9,1,106.556319
-0.9,1,106.616767
-0.9,1,106.711963
-0.9,1,106.763488
-0.9,1,106.843222
-0.9,1,106.892666
-0.9,1,106.976561
-0.9,1,107.025046
-0.9,1,107.106121
-0.9,1,107.155482
-0.9,1,107.241245
-0.9,1,107.290737
-0.9,1,107.378128
-0.9,1,107.428347
-0.9,1,107.512351
-0.9,1,107.561849
-0.9,1,107.654533
-0.9,1,107.706239
-0.9,1,107.793219
-0.9,1,107.847626
-0.9,1,107.972149
-0.9,1,108.036807
-0.9,1,108.121526
-0.9,1,108.172972
-0.9,1,108.255182
-0.9,1,108.308014
-0.9,1,108.392469
-0.9,1,108.442191
-0.9,1,108.527533
-0.9,1,108.58007
-0.9,1,108.666556
-0.9,1,108.714957
-0.9,1,108.800985
-0.9,1,108.8582
-0.9,1,108.943674
-0.9,1,108.995344
-0.9,1,109.082301
-0.9,1,109.1331
-0.9,1,109.224614
-0.9,1,109.276664
-0.9,1,109.366386
-0.9,1,109.417271
-0.9,1,109.506361
-0.9,1,109.563673
-0.9,1,109.658309
-0.9,1,109.710329
-0.9,1,109.797058
-0.9,1,109.848123
-0.9,1,109.935668
-0.9,1,109.989864
-0.9,1,110.073747
-0.9,1,110.125028
-0.9,1,110.211839
-0.9,1,110.261753
-0.9,1,110.34423
-0.9,1,110.394295
-0.9,1,110.479307
-0.9,1,110.528663
-0.9,1,110.612649
-0.9,1,110.660915
-0.9,1,110.747989
-0.9,1,110.797226
-0.9,1,110.878513
-0.9,1,110.926062
-0.9,1,111.006706
-0.9,1,111.057478
-0.9,1,111.141754
-0.9,1,111.189266
-0.9,1,111.275763
-0.9,1,111.325849
-0.9,1,111.411785
-0.9,1,111.460101
-0.9,1,111.579328
-0.9,1,111.633443
-0.9,1,111.713653
-0.9,1,111.760383
-0.9,1,111.843276
-0.9,1,111.893262
-0.9,1,111.975614
-0.9,1,112.024376
-0.9,1,112.106542
-0.9,1,112.15766
-0.9,1,112.239986
-0.9,1,112.288142
-0.9,1,112.373357
-0.9,1,112.426939
-0.9,1,112.510782
-0.9,1,112.558488
-0.9,1,112.641543
-0.9,1,112.691917
-0.9,1,112.773446
-0.9,1,112.823374
-0.9,1,112.904295
-0.9,1,112.954022
-0.9,1,113.034144
-0.9,1,113.080637
-0.9,1,113.163554
-0.9,1,113.214267
-0.9,1,113.299074
-0.9,1,113.350468
-0.9,1,113.434547
-0.9,1,113.490067
-0.9,1,113.574101
-0.9,1,113.6227
-0.9,1,113.708337
-0.9,1,113.759643
-0.9,1,113.843048
-0.9,1,113.893162
-0.9,1,113.974728
-0.9,1,114.02505
-0.9,1,114.106276
-0.9,1,114.155748
-0.9,1,114.240696
-0.9,1,114.289212
-0.9,1,114.37567
-0.9,1,114.425277
-0.9,1,114.509119
-0.9,1,114.560103
-0.9,1,114.645497
-0.9,1,114.693589
-0.9,1,114.777567
-0.9,1,114.829341
-0.9,1,114.915843
-0.9,1,114.967083
-0.9,1,115.049637
-0.9,1,115.100749
-0.9,1,115.183425
-0.9,1,115.233111
-0.9,1,115.313493
-0.9,1,115.364437
-0.9,1,115.447454
-0.9,1,115.495852
-0.9,1,115.579079
-0.9,1,115.630657
-0.9,1,115.7126
-0.9,1,115.759793
-0.9,1,115.84223
-0.9,1,115.891466
-0.9,1,115.973511
-0.9,1,116.021374
-0.9,1,116.104932
-0.9,1,116.168526
-0.9,1,116.265536
-0.9,1,116.312231
-0.9,1,116.393291
-0.9,1,116.442493
-0.9,1,116.52468
-0.9,1,116.571251
-0.9,1,116.656143
-0.9,1,116.706052
-0.9,1,116.79183
-0.9,1,116.842968
-0.9,1,116.930213
-0.9,1,116.978743
-0.9,1,117.064142
-0.9,1,117.114365
-0.9,1,117.202937
-0.9,1,117.251332
-0.9,1,117.33353
-0.9,1,117.383579
-0.9,1,117.468044
-0.9,1,117.516983
-0.9,1,117.596165
-0.9,1,117.648077
-0.9,1,117.731652
-0.9,1,117.779599
-0.9,1,117.868322
-0.9,1,117.918156
-0.9,1,118.004138
-0.9,1,118.057261
-0.9,1,118.151842
-0.9,1,118.213325
-0.9,1,118.300993
-0.9,1,118.355763
-0.9,1,118.450228
-0.9,1,118.506982
-0.9,1,118.59359
-0.9,1,118.644106
-0.9,1,118.728283
-0.9,1,118.776389
-0.9,1,118.858561
-0.9,1,118.908895
-0.9,1,118.99138
-0.9,1,119.039618
-0.9,1,119.122862
-0.9,1,119.172831
-0.9,1,119.258376
-0.9,1,119.308169
-0.9,1,119.396335
-0.9,1,119.447505
-0.9,1,119.533474
-0.9,1,119.581249
-0.9,1,119.664631
-0.9,1,119.714288
-0.9,1,119.794281
-0.9,1,119.841499
-0.9,1,119.924794
-0.9,1,119.973793
-0.9,1,120.056212
-0.9,1,120.104089
-0.9,1,120.19283
-0.9,1,120.260329
-0.9,1,120.348158
-0.9,1,120.395668
-0.9,1,120.483297
-0.9,1,120.534769
-0.9,1,120.623966
-0.9,1,120.676049
-0.9,1,120.760104
-0.9,1,120.80932
-0.9,1,120.890149
-0.9,1,120.937878
-0.9,1,121.017014
-0.9,1,121.065981
-0.9,1,121.155732
-0.9,1,121.20434
-0.9,1,121.285801
-0.9,1,121.33723
-0.9,1,121.423302
-0.9,1,121.471902
-0.9,1,121.55511
-0.9,1,121.605248
-0.9,1,121.689417
-0.9,1,121.739268
-0.9,1,121.824544
-0.9,1,121.875093
-0.9,1,121.962459
-0.9,1,122.011221
-0.9,1,122.094205
-0.9,1,122.143936
-0.9,1,122.233928
-0.9,1,122.281881
-0.9,1,122.36393
-0.9,1,122.416087
-0.9,1,122.497607
-0.9,1,122.545408
-0.9,1,122.628953
-0.9,1,122.680605
-0.9,1,122.764954
-0.9,1,122.812757
-0.9,1,122.896048
-0.9,1,122.946265
-0.9,1,123.027592
-0.9,1,123.075346
-0.9,1,123.1571
-0.9,1,123.208116
-0.9,1,123.290806
-0.9,1,123.33932
-0.9,1,123.421129
-0.9,1,123.471245
-0.9,1,123.553147
-0.9,1,123.600046
-0.9,1,123.681927
-0.9,1,123.730543
-0.9,1,123.810813
-0.9,1,123.859359
-0.9,1,123.940827
-0.9,1,123.990112
-0.9,1,124.075625
-0.9,1,124.123353
-0.9,1,124.207932
-0.9,1,124.25793
-0.9,1,124.338233
-0.9,1,124.385776
-0.9,1,124.468015
-0.9,1,124.516526
-0.9,1,124.599469
-0.9,1,124.645197
-0.9,1,124.727513
-0.9,1,124.777133
-0.9,1,124.858734
-0.9,1,124.905975
-0.9,1,124.988711
-0.9,1,125.039563
-0.9,1,125.121563
-0.9,1,125.168813
-0.9,1,125.293901
-0.9,1,125.359283
-0.9,1,125.451333
-0.9,1,125.502358
-0.9,1,125.588133
-0.9,1,125.639857
-0.9,1,125.729911
-0.9,1,125.776816
-0.9,1,125.858848
-0.9,1,125.908634
-0.9,1,125.989999
-0.9,1,126.040158
-0.9,1,126.121982
-0.9,1,126.173808
-0.9,1,126.255716
-0.9,1,126.305086
-0.9,1,126.387072
-0.9,1,126.442864
-0.9,1,126.530851
-0.9,1,126.581034
-0.9,1,126.664783
-0.9,1,126.716131
-0.9,1,126.797134
-0.9,1,126.842773
-0.9,1,126.929488
-0.9,1,126.977662
-0.9,1,127.060573
-0.9,1,127.110117
-0.9,1,127.193825
-0.9,1,127.244377
-0.9,1,127.328197
-0.9,1,127.378869
-0.9,1,127.46176
-0.9,1,127.517273
-0.9,1,127.605265
-0.9,1,127.656138
-0.9,1,127.748563
-0.9,1,127.797267
-0.9,1,127.882122
-0.9,1,127.929228
-0.9,1,128.012411
-0.9,1,128.061217
-0.9,1,128.148217
-0.9,1,128.198265
-0.9,1,128.281923
-0.9,1,128.33022
-0.9,1,128.42968
-0.9,1,128.498713
-0.9,1,128.583418
-0.9,1,128.632572
-0.9,1,128.715167
-0.9,1,128.763129
-0.9,1,128.847418
-0.9,1,128.896573
-0.9,1,128.982129
-0.9,1,129.028603
-0.9,1,129.118052
-0.9,1,129.173427
-0.9,1,129.256541
-0.9,1,129.305573
-0.9,1,129.392453
-0.9,1,129.445075
-0.9,1,129.528464
-0.9,1,129.576878
-0.9,1,129.663997
-0.9,1,129.71559
-0.9,1,129.801038
-0.9,1,129.851083
-0.9,1,129.937474
-0.9,1,129.990604
-0.9,1,130.074165
-0.9,1,130.123305
-0.9,1,130.209075
-0.9,1,130.259943
-0.9,1,130.342769
-0.9,1,130.39242
-0.9,1,130.474575
-0.9,1,130.525862
-0.9,1,130.61068
-0.9,1,130.659055
-0.9,1,130.744347
-0.9,1,130.796315
-0.9,1,130.880461
-0.9,1,130.927007
-0.9,1,131.008423
-0.9,1,131.058652
-0.9,1,131.142568
-0.9,1,131.18992
-0.9,1,131.276391
-0.9,1,131.332717
-0.9,1,131.449366
-0.9,1,131.498068
-0.9,1,131.582431
-0.9,1,131.63405
-0.9,1,131.720044
-0.9,1,131.767978
-0.9,1,131.851621
-0.9,1,131.902122
-0.9,1,131.989494
-0.9,1,132.03903
-0.9,1,132.122007
-0.9,1,132.174017
-0.9,1,132.257723
-0.9,1,132.304825
-0.9,1,132.387444
-0.9,1,132.439245
-0.9,1,132.529435
-0.9,1,132.577995
-0.9,1,132.662437
-0.9,1,132.715835
-0.9,1,132.798418
-0.9,1,132.847286
-0.9,1,132.928738
-0.9,1,132.978032
-0.9,1,133.05894
-0.9,1,133.105266
-0.9,1,133.189017
-0.9,1,133.240521
-0.9,1,133.324333
-0.9,1,133.372924
-0.9,1,133.457951
-0.9,1,133.509095
-0.9,1,133.592114
-0.9,1,133.641128
-0.9,1,133.726199
-0.9,1,133.776442
-0.9,1,133.858089
-0.9,1,133.906767
-0.9,1,133.990214
-0.9,1,134.040274
-0.9,1,134.122943
-0.9,1,134.173841
-0.9,1,134.258136
-0.9,1,134.307762
-0.9,1,134.388895
-0.9,1,134.439088
-0.9,1,134.524571
-0.9,1,134.575147
-0.9,1,134.658299
-0.9,1,134.707328
-0.9,1,134.790318
-0.9,1,134.841388
-0.9,1,134.926631
-0.9,1,134.975924
-0.9,1,135.060179
-0.9,1,135.109891
-0.9,1,135.195072
-0.9,1,135.242739
-0.9,1,135.325773
-0.9,1,135.376054
-0.9,1,135.458039
-0.9,1,135.506372
-0.9,1,135.592066
-0.9,1,135.641702
-0.9,1,135.724123
-0.9,1,135.773803
-0.9,1,135.855684
-0.9,1,135.910045
-0.9,1,135.992094
-0.9,1,136.04053
-0.9,1,136.1271
-0.9,1,136.17808
-0.9,1,136.266754
-0.9,1,136.315344
-0.9,1,136.402515
-0.9,1,136.456223
-0.9,1,136.542212
-0.9,1,136.590324
-0.9,1,136.699311
-0.9,1,136.757274
-0.9,1,136.841815
-0.9,1,136.889004
-0.9,1,136.974053
-0.9,1,137.023536
-0.9,1,137.105989
-0.9,1,137.155509
-0.9,1,137.240177
-0.9,1,137.289793
-0.9,1,137.373813
-0.9,1,137.422578
-0.9,1,137.505211
-0.9,1,137.556165
-0.9,1,137.641445
-0.9,1,137.690988
-0.9,1,137.774865
-0.9,1,137.825025
-0.9,1,137.907552
-0.9,1,137.954813
-0.9,1,138.037174
-0.9,1,138.087471
-0.9,1,138.168637
-0.9,1,138.215385
-0.9,1,138.293847
-0.9,1,138.343395
-0.9,1,138.427089
-0.9,1,138.477494
-0.9,1,138.562557
-0.9,1,138.611716
-0.9,1,138.699727
-0.9,1,138.749954
-0.9,1,138.835305
-0.9,1,138.882566
-0.9,1,138.96324
-0.9,1,139.013726
-0.9,1,139.09409
-0.9,1,139.142677
-0.9,1,139.224332
-0.9,1,139.271314
-0.9,1,139.355222
-0.9,1,139.404695
-0.9,1,139.486506
-0.9,1,139.536117
-0.9,1,139.62304
-0.9,1,139.675789
-0.9,1,139.763347
-0.9,1,139.813179
-0.9,1,139.89756
-0.9,1,139.948039
-0.9,1,140.031004
-0.9,1,140.077803
-0.9,1,140.159037
-0.9,1,140.20928
-0.9,1,140.291914
-0.9,1,140.338425
-0.9,1,140.421512
-0.9,1,140.471778
-0.9,1,140.552348
-0.9,1,140.598731
-0.9,1,140.67925
-0.9,1,140.727426
-0.9,1,140.814958
-0.9,1,140.86118
-0.9,1,140.943202
-0.9,1,140.993936
-0.9,1,141.085957
-0.9,1,141.143593
-0.9,1,141.231352
-0.9,1,141.294559
-0.9,1,141.386579
-0.9,1,141.438797
-0.9,1,141.528763
-0.9,1,141.588593
-0.9,1,141.675664
-0.9,1,141.729942
-0.9,1,141.824172
-0.9,1,141.878273
-0.9,1,141.967557
-0.9,1,142.025861
-0.9,1,142.107939
-0.9,1,142.161189
-0.9,1,142.253673
-0.9,1,142.309603
-0.9,1,142.398912
-0.9,1,142.453182
-0.9,1,142.545225
-0.9,1,142.599326
-0.9,1,142.691018
-0.9,1,142.745448
-0.9,1,142.838067
-0.9,1,142.894034
-0.9,1,142.992224
-0.9,1,143.049434
-0.9,1,143.14201
-0.9,1,143.196384
-0.9,1,143.288849
-0.9,1,143.348074
-0.9,1,143.448878
-0.9,1,143.503624
-0.9,1,143.601909
-0.9,1,143.658268
-0.9,1,143.773018
-0.9,1,143.829247
-0.9,1,143.918281
-0.9,1,143.973233
-0.9,1,144.06477
-0.9,1,144.114468
-0.9,1,144.208302
-0.9,1,144.261295
-0.9,1,144.361648
-0.9,1,144.421072
-0.9,1,144.512792
-0.9,1,144.566422
-0.9,1,144.657016
-0.9,1,144.70942
-0.9,1,144.798807
-0.9,1,144.855737
-0.9,1,144.941622
-0.9,1,145.000451
-0.9,1,145.096282
-0.9,1,145.151008
-0.9,1,145.250022
-0.9,1,145.307777
-0.9,1,145.404295
-0.9,1,145.474445
-0.9,1,145.571495
-0.9,1,145.638258
-0.9,1,145.735379
-0.9,1,145.796065
-0.9,1,145.894192
-0.9,1,145.947889
-0.9,1,146.035622
-0.9,1,146.102009
-0.9,1,146.19536
-0.9,1,146.263067
-0.9,1,146.3592
-0.9,1,146.426318
-0.9,1,146.531861
-0.9,1,146.595057
-0.9,1,146.700581
-0.9,1,146.757318
-0.9,1,146.854919
-0.9,1,146.914782
-0.9,1,147.01628
-0.9,1,147.073318
-0.9,1,147.16555
-0.9,1,147.220669
-0.9,1,147.309441
-0.9,1,147.365544
-0.9,1,147.457479
-0.9,1,147.511304
-0.9,1,147.602207
-0.9,1,147.657519
-0.9,1,147.747436
-0.9,1,147.800519
-0.9,1,147.889729
-0.9,1,147.947611
-0.9,1,148.036686
-0.9,1,148.090412
-0.9,1,148.182295
-0.9,1,148.245345
-0.9,1,148.334795
-0.9,1,148.384477
-0.9,1,148.475751
-0.9,1,148.531491
-0.9,1,148.631134
-0.9,1,148.681772
-0.9,1,148.772415
-0.9,1,148.832224
-0.9,1,148.925026
-0.9,1,148.980486
-0.9,1,149.07497
-0.9,1,149.134136
-0.9,1,149.227773
-0.9,1,149.28095
-0.9,1,149.374182
-0.9,1,149.444226
-0.9,1,149.535043
-0.9,1,149.589257
-0.9,1,149.67895
-0.9,1,149.737822
-0.9,1,149.830001
-0.9,1,149.884737
-0.9,1,149.985531
-0.9,1,150.045824
-0.9,1,150.138403
-0.9,1,150.193801
-0.9,1,150.294927
-0.9,1,150.35218
-0.9,1,150.44342
-0.9,1,150.496206
-0.9,1,150.591148
-0.9,1,150.645522
-0.9,1,150.737361
-0.9,1,150.805672
-0.9,1,150.896803
-0.9,1,150.951656
-0.9,1,151.046662
-0.9,1,151.100682
-0.9,1,151.190457
-0.9,1,151.247922
-0.9,1,151.33883
-0.9,1,151.39194
-0.9,1,151.484686
-0.9,1,151.545414
-0.9,1,151.655649
-0.9,1,151.717795
-0.9,1,151.821603
-0.9,1,151.876724
-0.9,1,151.964606
-0.9,1,152.016962
-0.9,1,152.109988
-0.9,1,152.16461
-0.9,1,152.252028
-0.9,1,152.301723
-0.9,1,152.389392
-0.9,1,152.441243
-0.9,1,152.526532
-0.9,1,152.580554
-0.9,1,152.668333
-0.9,1,152.726304
-0.9,1,152.819026
-0.9,1,152.875724
-0.9,1,152.965136
-0.9,1,153.019215
-0.9,1,153.112158
-0.9,1,153.165282
-0.9,1,153.251591
-0.9,1,153.305177
-0.9,1,153.390861
-0.9,1,153.44155
-0.9,1,153.53014
