#{"t_start": 1760777453.242622, "env_id": "None"}
r,l,t
29.391886,35,476.459156
20.35,26,476.515071
71.35,77,476.683495
151.391886,157,477.038849
127.251745,133,477.32927
42.391886,48,477.433416
112.495161,118,477.685129
211.45,200,478.112252
184.637344,200,478.564351
129.186834,135,478.848691
200.999477,200,479.274444
209.1,200,479.76665
187.999477,200,480.192083
36.388197,40,480.27584
112.099477,126,480.56783
105.691886,107,480.791346
17.391886,23,480.840951
4.391886,10,480.862495
76.35,82,481.039589
69.35,75,481.200116
106.688197,110,481.434032
196.288197,196,481.850072
109.770011,116,482.094591
201.999477,200,482.523686
120.388197,120,482.831292
200.2,200,483.277856
43.35,49,483.381151
42.35,48,483.481533
34.05,38,483.560388
218.1,200,484.02216
187.688516,200,484.449646
73.35,79,484.61674
100.979289,99,484.825265
49.9,53,484.95169
14.391886,20,485.003122
20.391886,26,485.066802
37.35,43,485.162416
111.838197,114,485.405008
10.391886,16,485.441491
113.537344,128,485.721799
202.05,200,486.203853
21.288197,26,486.269897
194.088197,194,486.688035
11.35,17,486.724816
0.391886,6,486.737629
210.8,200,487.182028
13.288197,18,487.229141
20.35,26,487.29568
123.638197,123,487.568236
30.088197,34,487.640507
139.091886,138,487.930005
22.738197,27,487.98916
60.391886,66,488.129712
208.45,200,488.561258
59.35,65,488.708844
190.000215,196,489.129577
1.391886,7,489.144024
97.288197,98,489.36748
116.499477,131,489.701114
147.725658,153,490.024504
197.0,200,490.45546
75.238197,77,490.620363
29.35,35,490.707528
42.391886,48,490.812983
72.599477,83,490.988977
204.8,200,491.405334
184.399477,200,491.864858
93.788197,95,492.07085
206.999477,200,492.500087
12.35,18,492.538784
95.4,98,492.769289
187.499477,200,493.243265
211.5,200,493.704609
82.391886,88,493.922007
73.138197,75,494.105135
210.2,200,494.551055
56.35,62,494.690601
210.2,200,495.148712
31.35,37,495.244432
57.35,63,495.385919
76.288197,78,495.555801
94.529289,93,495.754828
211.4,200,496.270883
11.35,17,496.320316
210.2,200,496.784437
183.499477,200,497.216568
27.35,33,497.291157
42.391886,48,497.398504
11.25,16,497.438464
62.7,65,497.588239
53.188197,56,497.72146
40.391886,46,497.842039
5.391886,11,497.870707
198.088197,194,498.360959
60.32477,66,498.514719
16.599477,21,498.567074
170.379289,164,498.96639
171.573286,177,499.397041
95.899477,109,499.708311
212.8,200,500.219117
149.02587,165,500.676689
140.338197,139,501.019169
34.391886,40,501.110075
127.991886,131,501.41471
2.391886,8,501.432829
125.638197,125,501.705919
139.328125,145,502.057395
19.588197,24,502.114361
5.35,11,502.141937
119.299477,127,502.448133
31.391886,37,502.534596
68.391886,74,502.723366
83.35,89,502.97074
21.35,27,503.045387
33.238197,37,503.155831
53.099477,60,503.302051
72.391886,78,503.476566
70.85,73,503.633262
77.88662,84,503.825427
40.391886,46,503.927633
208.6,200,504.381243
21.35,27,504.441947
0.391886,6,504.458106
33.699477,38,504.541242
29.500261,35,504.616017
159.799477,179,505.016187
18.6,23,505.071846
215.55,200,505.530341
21.35,27,505.590165
67.991886,71,505.745009
96.238197,97,505.954861
11.391886,17,505.991204
98.167732,102,506.251613
138.164956,143,506.593243
81.391886,83,506.802922
138.9,139,507.117111
131.938197,131,507.402843
15.35,21,507.451022
1.738197,7,507.469594
74.188197,76,507.652434
16.35,22,507.705703
8.391886,14,507.742331
210.2,200,508.283729
35.038197,39,508.411999
5.391886,11,508.453058
131.741886,132,508.815265
74.35,78,509.057335
210.2,200,509.639882
100.199477,111,509.909944
9.391886,15,509.950611
34.288197,38,510.055752
75.976059,81,510.253504
183.499477,200,510.720328
5.35,11,510.744231
201.25,200,511.233741
167.291886,166,511.627639
8.391886,14,511.658965
34.35,40,511.750941
210.2,200,512.194398
209.6,200,512.636561
49.338197,54,512.766344
26.938197,31,512.858525
13.9,19,512.918917
189.0,200,513.39481
51.309431,54,513.524379
132.7,135,513.859154
187.95,200,514.300857
2.35,8,514.318617
44.788197,48,514.422147
206.073193,200,514.904733
40.478934,46,515.009476
208.8,200,515.476331
81.35,87,515.669639
78.429289,79,515.858533
209.75,200,516.421053
25.35,31,516.49479
160.288197,158,516.851581
110.938197,111,517.10284
16.076712,21,517.149918
29.038197,33,517.223703
6.35,12,517.250765
44.391886,50,517.375411
6.0,11,517.405456
19.65,24,517.47491
210.35,200,517.957142
208.9,200,518.408103
4.35,10,518.436249
43.738197,47,518.550345
33.35,39,518.643428
-2.65,3,518.650728
215.0,200,519.180239
184.129289,173,519.628464
20.637722,26,519.696808
33.238197,37,519.785402
36.35,42,519.893177
20.488197,25,519.957247
52.688197,57,520.094072
186.763483,193,520.589579
11.25,16,520.627968
12.129289,16,520.665773
199.8158,200,521.103265
208.4,200,521.574418
110.35,116,521.888565
52.829289,53,522.019717
76.529289,77,522.199263
13.35,19,522.24352
74.391886,80,522.42783
23.788197,28,522.493018
-2.608114,3,522.500147
65.326393,69,522.673632
11.391886,17,522.718402
13.35,19,522.77459
57.35,63,522.96505
124.85,127,523.27741
65.024556,71,523.44163
187.699477,200,523.897595
25.35,31,523.980264
90.391886,96,524.207388
88.35,94,524.417895
140.432243,147,524.762308
49.391886,55,524.895842
200.14847,200,525.342321
114.875736,111,525.612898
2.391886,8,525.632292
111.331337,119,525.945616
56.475445,62,526.08429
62.75,63,526.246933
15.538197,20,526.301887
220.35,200,526.792697
65.35,71,526.966009
88.029289,85,527.177147
23.838197,29,527.239704
122.52587,129,527.515722
20.288197,25,527.571581
136.35,142,527.934693
-1.472383,4,527.944427
-2.65,3,527.953185
78.316024,84,528.180251
13.229289,17,528.223797
89.038197,90,528.445428
140.8,144,528.796577
71.738197,75,528.971641
33.511389,39,529.062722
7.35,13,529.091875
140.010249,146,529.468568
214.1,200,530.018674
21.605741,27,530.08036
70.118908,76,530.256073
74.35,80,530.479864
18.35,24,530.550423
28.42587,36,530.66787
200.2,200,531.167905
77.391886,83,531.357696
132.662064,138,531.710284
10.391886,16,531.749441
135.896827,144,532.067603
-2.65,3,532.074657
53.241886,58,532.200176
22.35,28,532.276248
216.85,200,532.743702
-3.608114,2,532.748038
13.391886,19,532.793418
220.35,200,533.292762
14.391886,20,533.338739
38.488197,43,533.437279
210.8,200,533.907961
50.391886,56,534.046412
112.35,118,534.312207
52.35,58,534.443424
128.899833,134,534.73886
73.621495,79,534.931605
146.638197,145,535.257206
1.35,7,535.273138
26.35,32,535.348015
2.35,8,535.367295
90.988197,92,535.580674
23.391886,29,535.64865
15.391886,21,535.698497
13.35,19,535.744909
175.443866,182,536.239837
210.2,200,536.819792
6.35,12,536.852313
110.391886,116,537.137387
186.699477,200,537.600258
2.35,8,537.621386
41.829289,43,537.729379
183.899477,200,538.216964
200.2,200,538.69159
108.238197,112,538.957746
220.35,200,539.409234
196.921553,200,539.966574
0.35,6,539.980358
55.35,61,540.121446
24.229289,27,540.183173
7.391886,13,540.216094
1.8,7,540.232831
93.088197,94,540.452623
147.778125,154,540.832706
72.35,78,541.011224
24.35,30,541.080327
21.35,27,541.139023
204.85,200,541.595676
81.35,87,541.811304
6.557058,12,541.837898
149.35,155,542.255042
210.8,200,542.741533
173.15,176,543.232382
18.391886,24,543.308449
79.35,85,543.518616
71.000215,77,543.697502
132.769199,141,544.075198
11.35,17,544.114043
37.35,43,544.207031
23.788197,28,544.281488
50.511389,56,544.426107
29.129289,32,544.498255
20.35,26,544.553829
9.391886,15,544.586266
76.0,81,544.776615
95.729289,92,544.977511
116.391886,122,545.247991
56.129289,56,545.364595
204.95,200,545.817545
22.391886,28,545.883034
15.35,21,545.933138
30.391886,36,546.017387
54.391886,60,546.16183
6.391886,12,546.198234
141.35,147,546.615887
205.3,200,547.107319
144.35,150,547.461118
-2.65,3,547.467757
217.4,200,547.917405
84.35,90,548.140874
50.35,56,548.277777
-1.472383,4,548.287863
216.3,200,548.772264
92.35,98,548.994212
136.35,142,549.332211
3.838197,9,549.351948
168.429289,158,549.743292
215.1,200,550.244277
187.029231,200,550.704019
41.638197,45,550.81538
108.766807,119,551.071126
21.35,27,551.127177
53.738197,59,551.258833
84.4,82,551.446274
199.921281,200,551.885448
19.767544,25,551.946338
49.35,55,552.065867
31.35,37,552.144925
197.438197,196,552.565979
50.391886,56,552.685232
50.638197,55,552.803473
209.2,200,553.305405
193.199477,200,553.822427
43.127236,48,553.948563
85.088197,87,554.153536
89.391886,95,554.392335
78.391886,84,554.588557
13.288197,18,554.630581
12.391886,18,554.672854
3.391886,9,554.692302
28.391886,34,554.772293
122.391886,128,555.061208
3.838197,9,555.084713
220.35,200,555.543688
194.429289,188,556.003513
87.35,93,556.223362
126.741902,133,556.622945
206.15,200,557.132335
172.288197,177,557.552749
64.138151,70,557.742059
21.35,27,557.816951
136.429289,129,558.151415
56.35,62,558.299829
45.299477,52,558.424563
32.799477,36,558.50953
124.991886,125,558.805358
24.35,30,558.872781
26.807067,32,558.955007
24.388197,29,559.027962
-1.65,4,559.039566
4.391886,10,559.063975
59.391886,65,559.211899
6.391886,12,559.244046
89.638197,93,559.464317
9.35,15,559.499469
11.35,17,559.541804
201.15,200,560.084772
89.344306,95,560.300913
77.338197,79,560.474481
44.35,50,560.588544
153.35,159,560.997185
195.782821,200,561.433807
94.35,100,561.64508
8.35,14,561.676604
20.929289,24,561.73185
99.999477,111,561.968486
61.391886,67,562.116266
106.729289,102,562.337655
13.43025,19,562.381153
-2.65,3,562.387303
202.8,200,562.82274
75.391886,81,563.00194
74.7,85,563.225606
141.403118,148,563.566556
220.35,200,564.009357
62.443463,68,564.168884
162.388197,165,564.570009
127.391886,133,564.864877
189.626393,180,565.243767
202.8,200,565.676229
171.70823,175,566.056553
-1.261803,4,566.065383
-2.461803,3,566.07193
138.570249,148,566.387348
4.9,10,566.416933
220.35,200,566.903351
109.391886,115,567.158113
28.35,34,567.232773
200.2,200,567.676198
16.391886,22,567.723469
51.391886,57,567.863946
48.391886,54,567.986537
134.329289,135,568.300049
83.391886,89,568.535925
57.35,63,568.675735
58.329289,58,568.808114
72.35,78,568.995246
1.35,7,569.011523
218.2,200,569.440508
73.391886,79,569.610741
15.391886,21,569.657452
17.391886,23,569.711104
4.391886,10,569.736006
195.35,197,570.221146
102.167591,108,570.465194
187.8,200,570.886381
7.391886,13,570.913758
-2.65,3,570.920416
0.35,6,570.937709
102.529289,102,571.184787
3.35,9,571.207617
40.588197,44,571.322228
0.35,6,571.338967
49.35,55,571.464724
35.35,41,571.554773
105.488197,107,571.785406
-2.65,3,571.793486
210.2,200,572.226383
13.391886,19,572.270602
38.438364,44,572.376157
-2.608114,3,572.384667
117.241886,118,572.634459
195.989696,200,573.067529
212.45,200,573.59812
168.342329,174,573.995362
110.888197,112,574.235907
-2.461803,3,574.243498
67.6,70,574.393326
191.938197,191,574.808635
61.35,67,574.95701
22.69452,28,575.01733
11.188197,16,575.052013
24.35,30,575.118416
204.55,200,575.541038
100.35,106,575.789193
29.391886,35,575.866885
42.35,48,575.975022
73.35,79,576.144468
34.35,40,576.228962
208.55,200,576.718663
200.2,200,577.160239
177.391886,183,577.548801
41.391886,47,577.650269
201.4,200,578.113414
206.5,200,578.540202
5.35,11,578.564622
55.688197,60,578.6926
106.443463,112,578.956227
50.391886,56,579.084407
-2.461803,3,579.091048
117.826393,116,579.351656
6.199477,9,579.372577
37.988197,41,579.471489
30.35,36,579.55032
92.391886,98,579.773012
159.738197,165,580.171426
179.343038,186,580.583061
95.391886,101,580.795619
13.709632,19,580.835278
36.929289,39,580.918969
192.0,200,581.348335
6.391886,12,581.378384
158.391886,164,581.728954
98.788197,102,581.947945
56.386666,62,582.080789
32.35,38,582.16265
88.35,94,582.366952
210.2,200,582.816399
114.391886,120,583.083966
84.688197,86,583.310257
196.199477,199,583.758359
99.029289,95,583.975032
-3.608114,2,583.983032
164.176393,160,584.350379
154.25,157,584.725627
18.9,24,584.79319
179.329289,168,585.162208
200.2,200,585.609531
209.05,200,586.070194
73.688197,76,586.23313
11.35,17,586.27225
49.511389,55,586.39316
-0.65,5,586.405665
21.688197,26,586.473789
121.438197,121,586.780542
142.588197,143,587.118688
114.35,120,587.388952
220.15,200,587.858892
122.488197,122,588.164294
200.2,200,588.664759
85.038197,89,588.870144
53.446478,59,589.007118
12.188197,17,589.054316
60.391886,66,589.211009
95.338197,96,589.467638
29.391886,35,589.550277
202.2,200,590.115923
54.238197,57,590.274086
25.580925,31,590.357952
7.0,12,590.390339
14.329289,18,590.44045
130.888197,130,590.747983
47.391886,53,590.867671
19.679289,23,590.917907
107.859264,114,591.184933
-0.65,5,591.19698
-0.361803,5,591.209014
186.4,200,591.716254
97.402894,103,591.947726
167.338197,158,592.306197
163.929289,154,592.688739
38.488197,42,592.790746
32.388197,37,592.87724
116.391886,122,593.196663
47.329289,48,593.333712
200.2,200,593.821738
24.391886,30,593.894331
14.55,19,593.939346
28.629289,31,594.012557
72.35,78,594.184068
104.532242,110,594.464611
73.729289,72,594.666919
62.638197,65,594.826792
157.329289,148,595.178415
67.338197,71,595.33819
212.7,200,595.791289
6.391886,12,595.8193
13.391886,19,595.861373
127.738197,127,596.160781
19.188197,24,596.215641
69.35,75,596.381808
35.82587,41,596.48385
3.838197,9,596.510709
29.35,35,596.606929
51.088197,54,596.747029
99.488197,102,596.971625
63.391886,69,597.123739
12.35,18,597.168377
1.738197,7,597.187141
61.629289,61,597.336725
143.391886,149,597.693659
15.391886,21,597.738652
0.688197,6,597.752987
1.129289,6,597.766976
69.329289,68,597.925638
2.35,8,597.943998
71.040784,77,598.112519
209.75,200,598.569064
11.35,17,598.611971
4.888197,10,598.634571
86.179289,86,598.826531
203.2,200,599.272343
134.940403,141,599.586741
23.099477,27,599.650683
173.5,178,600.101465
210.2,200,600.590815
13.288197,18,600.639826
31.35,37,600.724385
92.33991,94,600.933364
59.391886,65,601.085597
154.313381,156,601.437175
74.638197,77,601.606781
117.391886,123,601.903596
27.45,32,601.981468
203.039928,200,602.451957
185.85879,192,602.894858
46.888197,50,603.016143
30.191886,35,603.097425
190.549477,200,603.604547
-0.65,5,603.616533
77.35,83,603.807708
220.35,200,604.291517
42.391886,48,604.404161
185.638197,188,604.833873
-2.461803,3,604.840707
215.8,200,605.288281
11.516488,17,605.327072
141.929289,135,605.617119
56.391886,62,605.771115
210.2,200,606.227338
45.391886,51,606.347056
204.95,200,606.875442
208.6,200,607.3167
217.15,200,607.776146
109.888197,110,608.022676
-2.65,3,608.029546
36.999477,43,608.130435
11.391886,17,608.170167
43.75,48,608.279345
25.529289,29,608.344386
72.75,76,608.52047
98.75,100,608.749297
-2.65,3,608.758312
17.35,23,608.814209
37.438197,41,608.92373
37.35,43,609.040449
210.6,200,609.485598
98.779289,97,609.72469
91.565172,97,610.004307
133.35,139,610.326643
120.414023,126,610.61072
200.221495,200,611.08523
-2.65,3,611.091981
60.35,66,611.25681
20.929289,24,611.314043
90.229289,90,611.513599
47.391886,53,611.629071
171.299477,189,612.049187
84.35,90,612.240022
198.8,199,612.675934
12.35,18,612.717481
30.35,36,612.803329
137.35,143,613.128881
37.979289,41,613.239172
34.129289,36,613.335107
210.7,200,613.838497
26.938197,31,613.911943
70.391886,76,614.083962
-1.411803,4,614.09238
215.05,200,614.543123
59.391886,65,614.696416
67.597153,73,614.853707
191.214719,200,615.33426
190.007836,200,615.784157
-2.65,3,615.794035
191.4471,200,616.236004
59.573286,65,616.393599
2.85,8,616.416068
83.35,86,616.675957
113.329289,108,616.938884
4.35,10,616.961643
220.35,200,617.40973
43.629289,46,617.522677
191.550793,197,618.01192
112.391886,118,618.29928
100.038197,105,618.555685
7.35,13,618.588935
7.35,13,618.622035
33.391886,39,618.733072
184.399477,200,619.218673
199.907473,200,619.70377
33.391886,39,619.81486
216.9,200,620.370816
1.35,7,620.390567
0.35,6,620.414826
138.529289,142,620.800144
217.95,200,621.312258
-2.461803,3,621.320827
97.599477,103,621.601252
72.999477,76,621.808092
187.029289,175,622.234073
189.2,196,622.693105
98.35,104,622.987731
65.35,71,623.145351
-2.461803,3,623.154395
140.829289,133,623.529238
62.076521,66,623.682281
59.391886,65,623.838531
151.055534,161,624.217162
11.25,16,624.252542
0.029289,5,624.265812
12.3,17,624.303484
220.35,200,624.779215
100.35,106,625.013055
71.999477,80,625.191511
210.95,200,625.664503
177.129289,166,626.042639
214.05,200,626.49536
210.2,200,627.064548
28.613381,34,627.143978
84.688197,86,627.342394
29.508374,35,627.425163
13.35,18,627.469553
138.05,137,627.810064
125.638197,125,628.114825
195.507291,200,628.562498
56.488197,59,628.697675
6.35,12,628.723441
32.391886,38,628.808034
0.391886,6,628.82127
59.488197,62,628.983894
65.138197,70,629.145601
43.029289,44,629.245976
16.391886,22,629.297949
49.529289,50,629.411932
-3.608114,2,629.416579
3.329289,8,629.435512
119.929289,114,629.689088
95.899477,103,629.935476
82.35,88,630.210403
-1.608114,4,630.221283
39.629289,41,630.324047
14.341886,19,630.372
48.429289,49,630.489178
113.299477,126,630.794315
63.391886,69,630.981748
185.4,200,631.489078
28.391886,34,631.568583
190.611523,200,632.078117
132.391886,138,632.445147
206.8,200,632.888725
211.45,200,633.349096
49.391886,55,633.506699
46.229289,47,633.626584
78.599477,82,633.812706
7.391886,13,633.843565
46.391886,52,633.967797
38.488197,42,634.06759
211.55,200,634.514451
43.292314,49,634.62825
204.579794,200,635.065749
40.538197,43,635.161368
71.988197,72,635.328297
44.999477,49,635.440227
75.476059,81,635.622605
197.497245,200,636.072853
108.388197,105,636.300311
-2.65,3,636.30673
204.736039,200,636.768198
4.35,10,636.795937
186.893089,193,637.248548
53.391886,59,637.381932
12.129289,16,637.422527
185.929289,174,637.845195
195.438427,200,638.297433
70.35,76,638.464584
203.307067,200,638.91631
23.129289,26,638.981205
217.65,200,639.441628
21.929289,26,639.499417
160.588197,154,639.837804
39.299477,46,639.949967
0.391886,6,639.969405
9.929289,14,640.012139
193.688197,181,640.47964
46.229289,47,640.582574
63.288197,68,640.732674
151.388197,145,641.056905
37.35,43,641.15451
197.038197,185,641.574514
1.391886,7,641.592285
43.541886,46,641.690541
170.726393,179,642.08179
16.35,22,642.130433
7.391886,13,642.162478
67.82587,73,642.340538
168.229289,158,642.712859
80.729289,83,642.946655
11.738197,17,642.988496
33.029289,35,643.071856
71.35,77,643.240018
107.829289,103,643.500611
49.391886,55,643.639808
28.391886,34,643.718729
12.788197,18,643.757259
97.929289,94,643.965636
77.15,75,644.132841
196.0,200,644.586333
39.429289,41,644.676977
17.2,22,644.731241
116.226393,126,645.018084
71.353736,77,645.197428
49.188197,51,645.318588
93.946927,100,645.553513
27.3,33,645.629242
-2.461803,3,645.635982
25.888197,29,645.70312
134.126393,127,646.012945
76.391886,82,646.199623
58.329289,58,646.325107
8.35,14,646.355472
121.391886,127,646.642595
205.0,200,647.16544
3.329289,8,647.186834
32.519503,38,647.278023
38.529289,40,647.376029
40.305527,46,647.496001
20.391886,26,647.558247
218.5,200,648.021924
55.202223,62,648.184643
22.029289,25,648.244429
5.529289,10,648.26663
90.9,94,648.482836
53.929289,54,648.604876
99.105887,106,648.853454
177.55,167,649.265878
125.429289,119,649.542461
-1.411803,4,649.55154
40.6,42,649.651762
6.0,11,649.680019
23.038197,26,649.745067
4.95,10,649.769916
-3.608114,2,649.7781
1.129289,6,649.793532
-1.411803,4,649.803712
29.729289,32,649.879985
217.7,200,650.392726
36.45,40,650.490909
47.6842,53,650.613472
48.988197,52,650.728624
208.4,200,651.172702
50.35,56,651.29371
202.429289,189,651.708237
27.35,33,651.778733
72.5,76,652.00228
57.788197,58,652.139911
99.926393,111,652.385201
11.35,17,652.421847
220.35,200,652.868801
-3.608114,2,652.873217
220.35,200,653.316801
216.05,200,653.815933
20.679355,26,653.87852
16.529289,20,653.92485
2.391886,8,653.943601
218.95,200,654.37813
60.65,60,654.509565
163.226393,170,654.873077
136.179289,131,655.168495
57.391886,63,655.311924
25.088197,28,655.376184
23.040812,27,655.438161
196.304344,200,655.889925
89.627091,96,656.136532
54.788197,57,656.27299
13.391886,19,656.315239
-2.461803,3,656.322018
171.629289,161,656.729952
183.6,200,657.289164
-2.608114,3,657.297368
198.4,200,657.798994
12.35,18,657.842804
220.35,200,658.33638
15.391886,21,658.386322
220.3,200,658.814635
203.4,200,659.253232
67.429289,68,659.406868
51.391886,57,659.551489
12.391886,18,659.596865
220.35,200,660.075603
111.226393,125,660.436545
207.8,200,660.881376
82.03267,88,661.081899
7.729289,12,661.110895
16.529289,20,661.161025
17.524602,23,661.214042
33.35,39,661.30201
0.391886,6,661.314972
120.085089,125,661.595355
220.1,200,662.065085
81.379289,79,662.246527
41.581399,47,662.353868
53.929289,54,662.485938
8.35,14,662.522613
3.329289,8,662.544011
144.25,136,662.872631
47.138197,48,662.986436
184.775135,200,663.456866
218.05,200,663.919195
81.179289,85,664.12479
204.8,200,664.582297
214.75,200,665.003439
189.351872,200,665.461933
13.391886,19,665.503019
85.138197,84,665.699037
-3.608114,2,665.703679
198.20242,196,666.150447
194.229289,182,666.575713
49.829289,51,666.70593
219.35,200,667.22787
15.35,21,667.277521
22.391886,28,667.345458
129.929289,123,667.64677
15.35,21,667.702327
25.526393,27,667.774243
216.9,200,668.222081
0.35,6,668.23736
213.829289,200,668.693192
74.35,80,668.886324
220.35,200,669.39994
61.129289,65,669.550909
96.988197,95,669.786447
9.446478,15,669.821451
121.738197,116,670.102945
-3.608114,2,670.111932
157.803218,172,670.534763
39.35,45,670.635834
108.0,110,670.882799
6.391886,12,670.911752
83.629289,81,671.098074
11.391886,17,671.135171
4.35,10,671.158
54.729289,57,671.283321
84.729289,82,671.458484
218.927208,200,671.913446
4.511389,10,671.937655
82.391886,88,672.133047
50.35,56,672.256431
41.95,43,672.352573
75.638197,74,672.512271
-3.608114,2,672.518433
20.929289,24,672.569607
61.75,61,672.699805
17.629289,21,672.74436
-2.461803,3,672.752978
219.75,200,673.237097
-2.65,3,673.244876
12.229289,16,673.280411
220.6,200,673.76473
68.229289,67,673.909909
17.638197,22,673.958852
8.391886,14,673.991613
122.129289,116,674.256371
19.391886,25,674.311154
51.888197,53,674.431803
26.35,32,674.505886
63.126393,73,674.681861
81.1,93,674.883296
32.391886,38,674.967082
-2.461803,3,674.973983
52.829289,53,675.089418
216.85,200,675.544831
70.35,76,675.729106
71.527611,78,675.914019
193.4,200,676.386663
217.7,200,676.87332
194.955633,200,677.315223
81.329289,80,677.486994
140.95,133,677.794026
85.829289,83,677.977288
62.35,68,678.153522
48.3,55,678.291542
4.45,9,678.31395
140.829289,133,678.627053
20.35,26,678.696292
130.883605,137,679.010653
116.629289,111,679.26595
115.65,110,679.520095
205.35,200,680.023857
55.029289,55,680.174276
-0.65,5,680.190767
89.005314,95,680.427634
16.391886,22,680.477947
115.086549,121,680.750252
209.319491,200,681.191919
119.433095,134,681.476855
9.391886,15,681.512663
150.7,149,681.867019
22.029289,25,681.930974
19.9,25,681.999853
122.129289,116,682.282111
24.35,27,682.341354
91.7,89,682.536195
103.029289,102,682.764263
24.229289,27,682.824004
0.391886,6,682.837364
-2.461803,3,682.84652
220.35,200,683.29493
9.35,15,683.335242
26.391886,32,683.428832
40.35,46,683.566027
71.65,70,683.741
220.35,200,684.183208
42.35,48,684.300326
1.129289,6,684.317227
37.429289,39,684.411671
17.391886,23,684.46435
132.729289,127,684.77858
70.738197,76,684.945161
14.329289,18,684.985042
99.826808,106,685.212754
58.35,64,685.355592
173.9,189,685.773678
80.43535,86,685.958189
140.829289,135,686.250505
134.938197,130,686.544361
27.988197,32,686.627317
79.438197,78,686.830985
43.2,48,686.96149
37.438197,41,687.056904
37.429289,39,687.143967
147.930498,154,687.480183
73.138197,75,687.647406
197.7,200,688.09365
51.35,57,688.222693
128.079289,122,688.50487
95.138197,92,688.743923
15.429289,19,688.79146
182.229289,180,689.190963
2.35,8,689.211226
6.988197,12,689.238307
14.35,20,689.282318
41.688197,45,689.387359
19.391886,25,689.444182
27.479289,30,689.511424
47.238197,51,689.628494
27.391886,33,689.704614
-0.361803,5,689.716909
84.729289,82,689.913348
113.079289,108,690.194699
161.429289,160,690.563463
96.829289,93,690.762208
0.35,6,690.775209
217.25,200,691.21895
81.538197,83,691.410295
89.129289,86,691.597377
0.605741,6,691.611123
220.35,200,692.04369
33.238197,37,692.130818
117.666656,119,692.397591
-1.411803,4,692.407512
1.35,7,692.423456
45.838197,49,692.531791
40.185604,46,692.636041
35.338197,39,692.724551
33.188197,37,692.812847
141.15,139,693.144962
1.738197,7,693.160479
60.4,70,693.318839
22.8,27,693.392517
100.391363,94,693.655828
45.7,49,693.77037
30.138197,34,693.843844
67.129289,66,694.018908
20.929289,24,694.07552
-0.3,5,694.086406
26.429289,29,694.151468
27.988197,32,694.223773
4.95,10,694.249808
3.329289,8,694.269389
105.688197,106,694.539098
100.129289,96,694.758434
97.829289,97,694.983911
3.838197,9,695.003779
13.288197,18,695.044437
43.738197,47,695.146943
106.738197,107,695.401975
34.129289,36,695.488904
103.9,106,695.736202
84.688197,86,695.935736
1.8,7,695.957019
88.138197,90,696.157921
214.2,200,696.608464
9.391886,15,696.64882
114.15,114,696.969932
5.529289,10,696.995387
17.488197,22,697.048236
12.391886,18,697.089696
62.379289,63,697.240198
-1.65,4,697.250293
24.838197,29,697.333641
72.088197,74,697.543533
188.00295,200,698.008137
13.938197,19,698.049986
29.1,33,698.120034
69.329289,68,698.265464
128.16618,135,698.575142
105.379289,101,698.806237
32.391886,38,698.890908
116.579289,111,699.15308
23.788197,28,699.217827
45.129289,46,699.317337
203.3,200,699.774634
9.35,15,699.810419
38.279289,40,699.907621
15.45,20,699.95353
10.838197,16,699.990678
220.35,200,700.493744
20.391886,26,700.554694
6.391886,12,700.582513
9.35,15,700.61598
201.019563,200,701.057271
18.678292,24,701.111722
8.729289,13,701.141244
12.9,18,701.18367
-2.461803,3,701.191227
183.25,175,701.585726
16.529289,20,701.630612
41.829289,43,701.725889
1.35,7,701.741171
191.287511,200,702.238613
23.726393,27,702.29888
220.35,200,702.754435
-0.608114,5,702.765161
220.35,200,703.204384
203.529289,190,703.684348
-0.65,5,703.697159
130.466014,136,704.024333
25.95,30,704.102375
189.2,200,704.548951
-0.608114,5,704.560255
14.35,20,704.609554
128.926393,126,704.898078
-3.608114,2,704.904543
44.029289,45,705.01052
16.35,22,705.05926
-1.411803,4,705.071023
72.8,80,705.2418
74.188197,74,705.397852
12.35,18,705.435418
96.238197,97,705.650511
64.8,67,705.810035
113.329289,108,706.046276
12.35,18,706.086652
202.003932,200,706.589473
-3.608114,2,706.594121
6.0,11,706.618019
27.4,32,706.688033
220.35,200,707.206149
33.391886,39,707.290133
152.929289,144,707.603015
30.391886,36,707.68783
41.538197,45,707.797348
163.641886,163,708.199821
-2.461803,3,708.207318
192.4,200,708.716793
50.35,56,708.858554
166.226393,176,709.299818
42.508374,48,709.417019
128.95,129,709.754873
115.529289,110,710.018936
21.35,27,710.084117
18.729289,22,710.145396
36.35,42,710.262556
160.8,174,710.706093
9.35,15,710.741232
220.35,200,711.201187
200.739191,200,711.636889
211.75,200,712.099412
25.35,31,712.170724
220.35,200,712.626303
209.2,200,713.138834
19.25,24,713.195998
133.0,140,713.53209
177.23751,184,713.97608
78.10268,84,714.158216
15.429289,19,714.200337
25.888197,30,714.266135
220.35,200,714.731087
208.709946,200,715.202041
30.35,36,715.28613
117.729289,112,715.534911
60.65,60,715.677174
97.929289,94,715.883392
32.626393,34,715.968854
131.483035,141,716.312176
96.75,93,716.520494
1.129289,6,716.533141
220.35,200,717.048437
49.691886,52,717.17977
61.529289,62,717.322874
25.565172,31,717.396434
16.613855,22,717.449574
122.129289,116,717.724559
47.532242,53,717.843698
-2.461803,3,717.850203
